UML ID	Group Name	Parent Company	Mill Name	RSPO Certification	Latitude	Longitude	Country	Province	District
PO1000007511	SARIMAS	TRI BAKTI SARIMAS	IBUL	Not Certificated	-0.860278	101.750833	Indonesia	Riau	Kuantan Singingi
PO1000007512	VICHITBHAN GROUP	VICHITBHAN PALMOIL PUBLIC COMPANY LTD	THASAE MILL	Not Certificated	10.69561	99.203191	Thailand	Chumphon	Tha Sae
PO1000007514	UNKNOWN	THASAE CO-OP	THASAE CO-OP	Not Certificated	10.71182	99.143782	Thailand	Chumphon	Tha Sae
PO1000007515	AHMAD ZAKI RESOURCES BERHAD	ICHTIAR GUSTI PUDI	ICHTIAR GUSTI PUDI	Not Certificated	0.23495	109.852133	Indonesia	Kalimantan Barat	Landak
PO1000007519	TRINITY INTERLINK	TRINITY PALMAS PLANTATION	TRINITY PALMAS PLANTATION	Not Certificated	-2.0579	119.344864	Indonesia	Sulawesi Barat	Mamuju
PO1000007520	UNKNOWN	"PALM PATTANA SOUTHERN BORDER CO., LTD"	PALM PATTANA SOUTHERN BORDER	Not Certificated	6.81496	101.153168	Thailand	Pattani	Nong Chik
PO1000007522	NBPOL	NEW BRITAIN PALM OIL	WARASTON	IP	-5.4857	150.0853	Papua New Guinea	West New Britain	Talasea
PO1000007523	PT SUMBER BUDI AGUNG	PT SUMBER BUDI AGUNG	PT SUMBER BUDI AGUNG	Not Certificated	0.478069	101.600256	Indonesia	Riau	Pelalawan
PO1000007524	UNKNOWN	JABAL PERKASA	JABAL PERKASA	Not Certificated	1.06108	100.131917	Indonesia	Riau	Rokan Hulu
PO1000007526	SERI BANDAR PALM OIL MILL SDN BHD 	SERI BANDAR PALM OIL MILL SDN BHD 	SERI BANDAR PALM OIL MILL SDN BHD 	Not Certificated	2.845865	101.467214	Malaysia	Selangor	Kuala Langat
PO1000007527	FELCRA BERHAD	FELCRA JAYAPUTRA SDN BHD	JAYAPUTRA	Not Certificated	3.982938	102.222483	Malaysia	Pahang	Jerantut
PO1000007528	KENCANA AGRI	AGRI EASTBORNEO KENCANA	AGRI EASTBORNEO KENCANA	Not Certificated	0.134167	116.9161	Indonesia	Kalimantan Timur	Kutai Kartanegara
PO1000007529	UNKNOWN	VAREM SAWIT CEMERLANG	VAREM SAWIT CEMERLANG	Not Certificated	2.665007	99.667418	Indonesia	Sumatera Utara	Asahan
PO1000007530	KILANG KELAPA SAWIT JERANTUT SDN BHD	KILANG KELAPA SAWIT JERANTUT SDN BHD	JERANTUT	Not Certificated	3.862045	102.345482	Malaysia	Pahang	Jerantut
PO1000007531	UNKNOWN	PALMICULTORES DEL NORTE S.A.S.	PALMICULTORES DEL NORTE (PALNORTE) S.A.S.	Not Certificated	8.53507	-72.63589	Colombia	Norte de Santander	Tibú
PO1000007532	TRIPUTRA AGRO PERSADA	BUANA HIJAU ABADI	BUANA HIJAU ABADI	Not Certificated	0.51795	111.583783	Indonesia	Kalimantan Barat	Sintang
PO1000007533	GAMA PLANTATIONS	WAWASAN KEBUN NUSANTARA	SUNGAI KUMBAH	Not Certificated	1.26689	109.817139	Indonesia	Kalimantan Barat	Bengkayang
PO1000007534	LYMAN AGRO	KALIMANTAN SANGGAR PUSAKA	KALIMANTAN SANGGAR PUSAKA	Not Certificated	0.08311	111.19205	Indonesia	Kalimantan Barat	Sekadau
PO1000007535	SAMTAN	TATA HAMPARAN EKA PERSADA	TATA HAMPARAN EKA PERSADA	Not Certificated	-1.98953	105.89459	Indonesia	Bangka Belitung	Bangka
PO1000007536	SIN HUAT HIN	SIN HUAT HIN	SIN HUAT HIN PALM OIL MILL (KUALA SELANGOR) SDN BHD	Not Certificated	3.344606	101.291608	Malaysia	Selangor	Kuala Selangor
PO1000007537	UNKNOWN	CAHAYA INTI SAWIT	CAHAYA INTI SAWIT	Not Certificated	1.440833	100.291111	Indonesia	Sumatera Utara	Padang Lawas Utara
PO1000007538	WEE TEE TONG PLANTATIONS SDN BHD	WEE TEE TONG PALM OIL MILL SDN BHD	WEE TEE TONG	Not Certificated	5.66281	117.81144	Malaysia	Sabah	Kinabatangan
PO1000007539	NBPOL	NEW BRITAIN PALM OIL	KAPIURA	IP	-5.624083	150.6847	Papua New Guinea	West New Britain	Talasea
PO1000007540	UNKNOWN	PALUTA INTI SAWIT	PALUTA INTI SAWIT	Not Certificated	1.55403	99.835694	Indonesia	Sumatera Utara	Padang Lawas Utara
PO1000007541	UNKNOWN	GRUTI LESTARI PRATAMA	GRUTI LESTARI PRATAMA	Not Certificated	0.51375	99.271329	Indonesia	Sumatera Utara	Mandailing Natal
PO1000007545	GRUPO PALMAS / PALMAS DEL ESPINO	INDUSTRIAS DEL SHANUSI S.A.	INDUSTRIAS DEL SHANUSI	Not Certificated	-6.121496	-76.17145	Peru	Loreto	Alto Amazonas
PO1000007546	SUPERVENTURE	KARYA INDORATA PERSADA	KARYA INDORATA PERSADA	Not Certificated	0.113361	101.2356	Indonesia	Riau	Kampar
PO1000007547	INCASI RAYA (GUNAS)	AGRO SUKSES LESTARI	AGRO SUKSES LESTARI	Not Certificated	0.2295	111.6659	Indonesia	Kalimantan Barat	Sintang
PO1000007548	MUSIM MAS	INDOMAKMUR SAWIT BERJAYA	INDOMAKMUR SAWIT BERJAYA	Not Certificated	0.93491	100.351975	Indonesia	Riau	Rokan Hulu
PO1000007549	GCCP RESOURCES	ARJUNA UTAMA SAWIT	ARJUNA UTAMA SAWIT	Not Certificated	-2.253034	113.379145	Indonesia	Kalimantan Tengah	Katingan
PO1000007550	KUALA LUMPUR KEPONG (KLK)	KARYA MAKMUR ABADI	KARYA MAKMUR ABADI	"IP, MB"	-2.0422611	112.4899694	Indonesia	Kalimantan Tengah	Kotawaringin Timur
PO1000007552	DANEC	PALMERAS DE LOS ANDES QUININDE	PALMERAS DE LOS ANDES QUININDE	Not Certificated	0.260694	-79.362389	Ecuador	Esmeraldas	Quinindé
PO1000007553	AGROSUBUR	KARYA DEWI PUTRA	KATINGAN CENTRAL	Not Certificated	-1.438169	112.874141	Indonesia	Kalimantan Tengah	Katingan
PO1000007559	PTPN III	PERKEBUNAN NUSANTARA VI	PINANG TINGGI	Not Certificated	-1.962553	103.4007	Indonesia	Jambi	Muaro Jambi
PO1000007560	KENSO TIMUR SDN BHD	KEMABONG SDN BHD	SAPANG PALM OIL MILL	Not Certificated	4.57883	118.31783	Malaysia	Sabah	Semporna
PO1000007561	CT AGRO	KUTAI AGRO LESTARI	KUTAI AGRO LESTARI	Not Certificated	-0.642833	115.7388	Indonesia	Kalimantan Timur	Kutai Barat
PO1000007564	GRUPO LA JOYA	EXTRACTORA LA JOYA CIA LTDA	LA JOYA	Not Certificated	-0.072	-79.427202	Ecuador	Santo Domingo de los Tsachilas	La Concordia
PO1000007565	LA FABRIL	EXTRACTORA AGRICOLA RIO MANSO	PROVASA	Not Certificated	0.49036	-79.38585	Ecuador	Esmeraldas	Quinindé
PO1000007566	UNKNOWN	KENCANA PERMATA NUSANTARA	KENCANA PERMATA NUSANTARA	Not Certificated	3.45222	98.698611	Indonesia	Sumatera Utara	Deli Serdang
PO1000007567	UNKNOWN	LANGGAK INTI LESTARI	LANGGAK INTI LESTARI	Not Certificated	0.634917	100.591778	Indonesia	Riau	Rokan Hulu
PO1000007568	SUPERVENTURE	CAHAYA SAWIT LESTARI	CAHAYA SAWIT LESTARI	Not Certificated	-3.804606	102.397516	Indonesia	Bengkulu	Bengkulu Tengah
PO1000007569	UNKNOWN	KENCANA UTAMA SEJATI	KENCANA UTAMA SEJATI	Not Certificated	1.068972	100.1172	Indonesia	Sumatera Utara	Padang Lawas
PO1000007570	QL RESOURCES	QL PLANTATION SDN BHD	QL MILL 2	Not Certificated	4.828936	118.10409	Malaysia	Sabah	Kunak
PO1000007571	FIRST RESOURCES	LIMPAH SEJAHTERA	LIMPAH SEJAHTERA	Not Certificated	-1.716225	110.354369	Indonesia	Kalimantan Barat	Ketapang
PO1000007572	UNKNOWN	RAJA MARGA	RAJA MARGA	Not Certificated	3.98547	96.627139	Indonesia	Aceh	Nagan Raya
PO1000007577	UNKNOWN	RAUB MINING & DEVELOPMENT COMPANY SDN BHD	RAUB	Not Certificated	3.84332	101.85549	Malaysia	Pahang	Raub
PO1000007579	BELL GROUP	BELL-KSL SDN BHD	BELL-KSL	Not Certificated	2.468325	101.993762	Malaysia	Negeri Sembilan	Port Dickson
PO1000007580	DELLOYD	REBINMAS JAYA	REBINMAS JAYA	Not Certificated	-2.733417	107.901472	Indonesia	Bangka Belitung	Belitung
PO1000007581	DUPONT & LEOSK ENTERPRISES	MILIK MESTIKA SDN BHD	MILIK MESTIKA	Not Certificated	2.401573	102.667208	Malaysia	Johor	Ledang
PO1000007582	NBPOL	NEW BRITAIN PALM OIL	KUMBANGO	IP	-5.591861	150.2128	Papua New Guinea	West New Britain	Talasea
PO1000007585	PTPN III	PERKEBUNAN NUSANTARA II	KWALA SAWIT	MB	3.69194	98.153056	Indonesia	Sumatera Utara	Langkat
PO1000007586	PTPN III	PERKEBUNAN NUSANTARA XIII	KEBUN RIMBA BELIAN	Not Certificated	-0.02874	110.454143	Indonesia	Kalimantan Barat	Sanggau
PO1000007587	MULTI PRIMA ENTAKAI	PERMATA HIJAU SARANA	SERARAS	Not Certificated	0.044667	111.0251	Indonesia	Kalimantan Barat	Sekadau
PO1000007589	UNKNOWN	RIMBO PANJANG SUMBER MAKMUR	RIMBO PANJANG SUMBER MAKMUR	Not Certificated	-0.02709	100.002981	Indonesia	Sumatera Barat	Pasaman Barat
PO1000007590	UNKNOWN	RIAU AGRI	RIAU AGRI	Not Certificated	-0.64075	102.794783	Indonesia	Riau	Indragiri Hilir
PO1000007591	UNKNOWN	ROHUL PALMINDO	ROHUL PALMINDO	Not Certificated	0.986753	100.73253	Indonesia	Riau	Rokan Hulu
PO1000007593	SARAWAK OIL PALMS BERHAD	SARAWAK OIL PALMS BHD	SARAWAK OIL PALMS 	Not Certificated	4.136427	113.977079	Malaysia	Sarawak	Miri
PO1000007594	UNKNOWN	SARI BUAH SAWIT	SARI BUAH SAWIT	Not Certificated	-0.049639	99.883139	Indonesia	Sumatera Barat	Pasaman Barat
PO1000007595	UNKNOWN	SEBANGA MULTI SAWIT	SEBANGA MULTI SAWIT	Not Certificated	1.255978	101.28869	Indonesia	Riau	Bengkalis
PO1000007596	ASTRA AGRO LESTARI	SARI LEMBAH SUBUR	SARI LEMBAH SUBUR 2	Not Certificated	-0.002078	102.196417	Indonesia	Riau	Pelalawan
PO1000007598	SINAR JAYA AGRO INVESTAMA (SJAI)	SINAR JAYA INTI MULYA	SINAR JAYA INTI MULYA (KT)	Not Certificated	-2.487427	113.007276	Indonesia	Kalimantan Tengah	Kotawaringin Timur
PO1000007599	TSANI HUTANI ABADI (THA)	KRUING LESTARI JAYA	SUNGAI PERAK	Not Certificated	-0.66144	115.58972	Indonesia	Kalimantan Timur	Kutai Barat
PO1000007600	UNKNOWN	SAWIT JUJUHAN ABADI	SAWIT JUJUHAN ABADI	Not Certificated	-1.24208	101.7461389	Indonesia	Jambi	Bungo
PO1000007601	NG CHIN SIU & SONS GROUP	KILANG MINYAK KELAPA SAWIT LUM SDN BHD	LUM	Not Certificated	2.74357	102.938817	Malaysia	Pahang	Rompin
PO1000007602	SINAR MAS	SAWITA KARYA MANUNGGUL	SAWITA	MB	-2.546639	116.140667	Indonesia	Kalimantan Selatan	Kota Baru
PO1000007603	KUALA LUMPUR KEPONG (KLK)	SATU SEMBILAN DELAPAN	SATU SEMBILAN DELAPAN	IP	2.14256	117.298381	Indonesia	Kalimantan Timur	Berau
PO1000007604	PTPN III	PERKEBUNAN NUSANTARA V	SUNGAI GALUH	MB	0.546917	101.2291	Indonesia	Riau	Kampar
PO1000007605	PTPN III	PERKEBUNAN NUSANTARA V	SEI GARO	MB	0.644016	101.1097	Indonesia	Riau	Kampar
PO1000007609	DHARMA AGUNG WIJAYA (DAW)	SENTOSA BUMI WIJAYA	BENKAYANG	Not Certificated	1.04422	109.579528	Indonesia	Kalimantan Barat	Bengkayang
PO1000007610	SINAR JAYA AGRO INVESTAMA (SJAI)	SERASAN SEKUNDANG SAWITMAS	SERASAN SEKUNDANG SAWITMAS	Not Certificated	-3.89291	104.0956053	Indonesia	Sumatera Selatan	Muara Enim
PO1000007611	LA FABRIL	EXTRACTORA AGRICOLA RIO MANSO	TYSAISA	Not Certificated	0.05827	-79.409608	Ecuador	Esmeraldas	Quinindé
PO1000007612	SERI ULU LANGAT PALM OIL MILL SDN BHD	SERI LANGAT PALM OIL MILL SDN BHD	SERI LANGAT	Not Certificated	2.863792	101.512812	Malaysia	Selangor	Kuala Langat
PO1000007613	SALIM GROUP	MENTARI SUBUR ABADI	MUARA MERANG	Not Certificated	-2.143618	104.198207	Indonesia	Sumatera Selatan	Musi Banyuasin
PO1000007616	INCASI RAYA (GUNAS)	SUMATERA JAYA AGRO LESTARI	SUMATERA JAYA AGRO LESTARI	Not Certificated	-0.41106	110.18269	Indonesia	Kalimantan Barat	Sanggau
PO1000007618	AGRINDO	KALIMANTAN RIA SEJAHTERA	SONDAI MUARA	Not Certificated	-1.179982	114.03198	Indonesia	Kalimantan Tengah	Kapuas
PO1000007619	PTPN III	PERKEBUNAN NUSANTARA VI	AUR GADING	MB	-1.8627	103.0207	Indonesia	Jambi	Batang Hari
PO1000007621	ZTE AGRIBUSINESS	SINAR CITRA CEMERLANG	CEMPAKA SAKTI	Not Certificated	-2.133	112.906	Indonesia	Kalimantan Tengah	Kotawaringin Timur
PO1000007622	TOBA BARA	PERKEBUNAN KALTIM UTAMA I	PERKEBUNAN KALTIM UTAMA I	Not Certificated	-0.728455	117.185481	Indonesia	Kalimantan Timur	Kutai Kartanegara
PO1000007623	CAHAYA TIARA PLANTATION	CAHAYA ANUGERAH PLANTATION	FELIZA	Not Certificated	-0.091583	117.028639	Indonesia	Kalimantan Timur	Kutai Kartanegara
PO1000007624	RUCHI SOYA	RUCHI SOYA INDUSTRIES	RUCHI SOYA	Not Certificated	16.59829	80.900442	India	Andhra Pradesh	Krishna
PO1000007625	UNKNOWN	RUNDING PUTRA PERSADA	RUNDING PUTRA PERSADA	Not Certificated	2.46267	97.939611	Indonesia	Aceh	Aceh Singkil
PO1000007626	SINAR MAS	ADITUNGGAL MAHAJAYA	SAKO	Not Certificated	-2.0356	112.2387	Indonesia	Kalimantan Tengah	Seruyan
PO1000007627	ANGLO-EASTERN PLANTATION (AEP)	AEP NUSANTARA PLANTATIONS	SAWIT GRAHA MANUNGGAL	Not Certificated	-2.07272	115.06854	Indonesia	Kalimantan Tengah	Barito Timur
PO1000007628	UNKNOWN	BINAKARYA ERAMANDIRI	MANGSANG	Not Certificated	-2.173	103.987	Indonesia	Sumatera Selatan	Musi Banyuasin
PO1000007629	ADIMULIA	SURYA AGROLIKA REKSA	SURYA AGROLIKA REKSA 2	Not Certificated	-0.20561	101.318944	Indonesia	Riau	Kuantan Singingi
PO1000007630	FIRST RESOURCES	PERDANA INTISAWIT PERKASA	PERDANA INTI SAWIT PERKASA 2	MB	1.167333	100.704778	Indonesia	Riau	Rokan Hulu
PO1000007632	UNKNOWN	SRI OIL EXTRACTION LTD	SRI OIL EXTRACTION LTD	Not Certificated	6.179806	-1.154861	Ghana	Eastern	Birim North
PO1000007634	MAKIN	SURYA INTI SAWIT KAHURIPAN	KASAI	Not Certificated	-1.906806	112.8329	Indonesia	Kalimantan Tengah	Kotawaringin Timur
PO1000007635	SUMBER TANI AGUNG (STA)	TANTAHAN PENDUHUP ASI	TANTAHAN PANDUHUP ASI	Not Certificated	-1.42146	113.401079	Indonesia	Kalimantan Tengah	Gunung Mas
PO1000007637	TUDUNG	BUMI MEKAR TANI	BUMI MEKAR TANI	Not Certificated	-2.49479	102.87414	Indonesia	Sumatera Selatan	Musi Rawas
PO1000007638	CHELLAM PLANTATIONS	KUTAI BALIAN NAULI	KUTAI BALIAN NAULI	Not Certificated	0.75	117.35	Indonesia	Kalimantan Timur	Kutai Timur
PO1000007639	UNKNOWN	EXTRACTORA SAN SEBASTIANO S.A.S.	EXTRACTORA SAN SEBASTIANO S.A.S.	Not Certificated	4.10167	-71.91972	Colombia	Meta	Puerto Gaitán
PO1000007640	UNKNOWN	BANYUASIN NUSANTARA SEJAHTERA	BANYUASIN NUSANTARA SEJAHTERA	Not Certificated	-2.87834	104.727277	Indonesia	Sumatera Selatan	Palembang
PO1000007641	UNKNOWN	TASMA PUJA	BATANG CENAKU	Not Certificated	-0.814667	102.19	Indonesia	Riau	Indragiri Hulu
PO1000007642	LYMAN AGRO	BONTI PERMAI JAYA	BONTI PERMAI JAYA	Not Certificated	0.214933	111.54985	Indonesia	Kalimantan Barat	Sintang
PO1000007644	THAI EASTERN GROUP	EASTERN PALM OIL	EASTERN PALM OIL	Not Certificated	13.075096	101.396118	Thailand	Chon Buri	Nong Yai
PO1000007645	UNKNOWN	ORGANIC CROPS S.A.	EXTRACTORA Y PROCESADORA DE ACEITES EPACEM SA	Not Certificated	-0.20153	-79.190056	Ecuador	Santo Domingo de los Tsachilas	Santo Domingo
PO1000007646	UNKNOWN	GLOBAL SAWIT SEMESTA	SUBULUSSALAM	Not Certificated	2.62	98.03	Indonesia	Aceh	Subulussalam
PO1000007648	GENTING PLANTATIONS	DWIE WARNA KARYA	DWIE WARNA KARYA	Not Certificated	-0.84194	114.08	Indonesia	Kalimantan Tengah	Kapuas
PO1000007649	UNKNOWN	GRASAS EL PUERTO	GRASAS EL PUERTO	Not Certificated	8.89166	-71.972073	Venezuela	Zulia	Colón
PO1000007651	SUNGAI BUDI	AGRO BUMI MAS	PKS 3 HANAKAU	Not Certificated	-4.572833	104.755306	Indonesia	Lampung	Lampung Utara
PO1000007652	SUPERVENTURE	BERKAT SAWIT SEJAHTERA	BERKAT SAWIT SEJAHTERA	Not Certificated	-0.71	102.66	Indonesia	Riau	Indragiri Hilir
PO1000007653	UNKNOWN	JAYA GEMILANG SUKSES	JAYA GEMILANG SUKSES	Not Certificated	1.59869	100.905222	Indonesia	Riau	Rokan Hilir
PO1000007654	GLENEALY PLANTATIONS SDN BHD	SAMLING PLANTATION SDN BHD	JELALONG	Not Certificated	3.37903	113.999472	Malaysia	Sarawak	Bintulu
PO1000007656	JERNIH KEMBOJA SDN BHD	JERNIH KEMBOJA SDN BHD	JERNIH KEMBOJA	Not Certificated	2.488822	102.936831	Malaysia	Johor	Segamat
PO1000007657	YAYASAN SABAH GROUP	SABAH SOFTWOODS BHD	KAPILIT	Not Certificated	4.504889	117.528747	Malaysia	Sabah	Tawau
PO1000007658	EAGLE HIGH PLANTATIONS	ARRTU PLANTATION	KELAMPAI	Not Certificated	-1.93485	110.49413	Indonesia	Kalimantan Barat	Ketapang
